gene	gene_overs	chain	synt	gl_score	gl_exo	chain_len	loc_exo	exon_cover	intr_cover	gene_len	ex_num	ex_fract	intr_fract	flank_cov	exon_perc	chain_len_log	synt_log	intr_perc	single_exon	y
ENST00000216044	10	64	214	136942675	0.07038590119711767	15218708	0.13968541202672605	2007	12361	27644	12	2010	22739	0.5945	0.9985074626865672	7.1823777843473176	2.330413773349191	0.5436035005936937	0.0	1
ENST00000643258	21	6	170	644681979	0.0258200246176038	48355584	0.12605357276842655	5040	34943	90677	26	5049	83212	0.28505	0.9982174688057041	7.684446632718066	2.230448921378274	0.419927414315243	0.0	1
ENST00000369682	14	22	624	380075200	0.02710753911765536	106998849	0.4524653561069932	5616	6796	19499	33	5616	8614	0.42895	1.0	8.029379105950282	2.795184589682424	0.7889482238216856	0.0	1
ENST00000536178	4	180	76	19311377	0.15130431552769444	2731735	0.15727454909819638	1962	10513	36557	9	2028	34444	0.3343	0.9674556213017751	6.4364385670374045	1.8808135922807914	0.30522006735570784	0.0	1
ENST00000318950	18	49	178	172410955	0.04769707191111874	13741677	0.05438178612305503	1758	30569	88917	12	1758	84033	0.3581	1.0	7.13803973617358	2.250420002308894	0.3637737555484155	0.0	1
ENST00000514682	36	24	222	350030756	0.020881910307417026	67941357	0.31754874651810583	684	1470	5009	6	684	4024	0.1611	1.0	7.832134216830837	2.346352974450639	0.36530815109343934	0.0	1
ENST00000650012	22	18	238	430141205	0.0285445906333551	27453583	0.06867611226423607	2283	30960	76658	19	2292	72916	0.31065	0.9960732984293194	7.438599032778151	2.376576957056512	0.4245981677546766	0.0	1
ENST00000563290	70	158	13	27202965	0.02580783359527371	2150522	0.033524088154447115	4171	120247	557437	32	4203	552404	0.409	0.9923863906733286	6.332543889777686	1.1139433523068367	0.21767945199527883	0.0	1
ENST00000360905	17	155	17	28756222	0.047109251968503935	2702695	0.033157207314177164	3351	97713	504709	19	3351	495401	0.30185	1.0	6.431797038191968	1.2304489213782739	0.19724021550218915	0.0	1
ENST00000394709	26	1	448	860122385	0.02805718162840664	82187292	0.5888544891640867	1902	1328	10269	2	1920	4869	0.4929	0.990625	7.914804671056647	2.651278013998144	0.272745943725611	0.0	1
ENST00000226207	60	53	299	166976807	0.07360747717750081	18411571	0.2725053975405989	5806	15500	26236	40	5820	20213	0.5598	0.9975945017182131	7.265090847033184	2.4756711883244296	0.766833226141592	0.0	1
ENST00000268130	17	100	34	72493273	0.030365706557182414	4985958	0.10362825580216883	2045	17689	52828	17	2061	50433	0.49455	0.9922367782629792	6.697748615835411	1.5314789170422551	0.3507425693494339	0.0	1
ENST00000399232	60	1	448	860122385	0.02805718162840664	82187292	0.008824743686781806	3078	345714	835514	17	3078	829788	0.66355	1.0	7.914804671056647	2.651278013998144	0.41662930772679285	0.0	1
ENST00000619189	54	7	492	637294965	0.035983633578494684	62520628	0.035461248625358315	1967	53502	120541	13	2022	118439	0.1265	0.9727992087042532	7.796023331720227	2.69196510276736	0.4517262050507012	0.0	1
ENST00000537864	2	7	492	637294965	0.035983633578494684	62520628	0.09970750172057813	1159	10465	33660	6	1161	30805	0.17555	0.9982773471145564	7.796023331720227	2.69196510276736	0.33971757831520855	0.0	1
ENST00000335565	6	22	624	380075200	0.02710753911765536	106998849	0.44154488517745305	2538	3210	12025	5	2538	3607	0.6988	1.0	8.029379105950282	2.795184589682424	0.8899362350984198	0.0	1
ENST00000402938	36	61	45	140148102	0.018444257825290373	12713497	0.10149557136634238	1398	12376	60836	9	1398	56098	0.23635	1.0	7.104265024897981	1.6532125137753437	0.22061392563014723	0.0	1
ENST00000224756	69	98	32	74080024	0.015028782252531825	7634314	0.04886241577970901	2502	48703	189855	11	2505	182191	0.25645	0.9988023952095808	6.882770018550316	1.505149978319906	0.2673183636952429	0.0	1
ENST00000243349	7	6	170	644681979	0.0258200246176038	48355584	0.035208590706072414	1482	40610	102098	9	1482	93245	0.57865	1.0	7.684446632718066	2.230448921378274	0.4355193307952169	0.0	1
ENST00000504921	5	9	198	583005239	0.019384658155184583	53712582	0.012098112115978528	1422	116117	166348	11	1422	158787	0.67855	1.0	7.730076029705603	2.296665190261531	0.7312752303400153	0.0	1
ENST00000242591	2	81	185	93957127	0.06392882820280915	22894969	0.08201752614788192	2031	22732	94437	19	2031	91313	0.3325	1.0	7.359740059825365	2.2671717284030137	0.24894593321870928	0.0	1
ENST00000539276	6	81	185	93957127	0.06392882820280915	22894969	0.2012606933813597	3129	12418	69847	20	3129	61552	0.204	1.0	7.359740059825365	2.2671717284030137	0.2017481154146088	0.0	1
ENST00000455511	2	81	185	93957127	0.06392882820280915	22894969	0.24707823456620376	1797	5476	30831	11	1800	27786	0.09105	0.9983333333333333	7.359740059825365	2.2671717284030137	0.1970776650111567	0.0	1
ENST00000228825	3	81	185	93957127	0.06392882820280915	22894969	0.1855563234277816	537	2357	15515	7	537	14569	0.2113	1.0	7.359740059825365	2.2671717284030137	0.1617818656050518	0.0	1
ENST00000377673	3	81	185	93957127	0.06392882820280915	22894969	0.2102076124567474	729	2739	21541	7	822	20440	0.32785	0.8868613138686131	7.359740059825365	2.2671717284030137	0.13400195694716244	0.0	1
ENST00000549578	3	81	185	93957127	0.06392882820280915	22894969	0.14285714285714285	549	3294	11029	4	549	9498	0.24175	1.0	7.359740059825365	2.2671717284030137	0.346809854706254	0.0	1
ENST00000409246	2	81	185	93957127	0.06392882820280915	22894969	0.16388663967611336	1012	5163	29885	11	1038	27091	0.5206	0.9749518304431599	7.359740059825365	2.2671717284030137	0.1905798973828947	0.0	1
ENST00000354300	2	81	185	93957127	0.06392882820280915	22894969	0.055762081784386616	915	15494	50074	6	915	45080	0.23385	1.0	7.359740059825365	2.2671717284030137	0.3437000887311446	0.0	1
ENST00000551590	2	81	185	93957127	0.06392882820280915	22894969	0.15969062784349408	1755	9235	35404	15	1764	33095	0.1376	0.9948979591836735	7.359740059825365	2.2671717284030137	0.279045172986856	0.0	1
ENST00000356742	2	81	185	93957127	0.06392882820280915	22894969	0.08893280632411067	810	8298	39913	7	822	37724	0.2858	0.9854014598540146	7.359740059825365	2.2671717284030137	0.21996606934577456	0.0	1
ENST00000228841	5	81	185	93957127	0.06392882820280915	22894969	0.15661144107533606	501	2698	9782	7	501	8952	0.17715	1.0	7.359740059825365	2.2671717284030137	0.3013851653261841	0.0	1
ENST00000261726	8	81	185	93957127	0.06392882820280915	22894969	0.04894206719394308	4344	84414	316390	22	4461	309687	0.40425	0.9737726967047747	7.359740059825365	2.2671717284030137	0.27257844210444737	0.0	1
ENST00000361483	2	81	185	93957127	0.06392882820280915	22894969	0.2056364199442552	664	2565	8471	4	789	5215	0.0953	0.8415716096324461	7.359740059825365	2.2671717284030137	0.49185043144774687	0.0	1
ENST00000341259	2	81	185	93957127	0.06392882820280915	22894969	0.22790368271954675	1609	5451	45676	8	1728	40270	0.4543	0.9311342592592593	7.359740059825365	2.2671717284030137	0.13536131114973926	0.0	1
ENST00000644883	17	81	185	93957127	0.06392882820280915	22894969	0.14356181276333368	2794	16668	130765	20	2874	126091	0.28125	0.9721642310368824	7.359740059825365	2.2671717284030137	0.13219024355425843	0.0	1
ENST00000419234	14	81	185	93957127	0.06392882820280915	22894969	0.2143115723422228	1776	6511	43811	12	1779	39815	0.16065	0.9983136593591906	7.359740059825365	2.2671717284030137	0.1635313324124074	0.0	1
ENST00000552374	9	81	185	93957127	0.06392882820280915	22894969	0.1100021696680408	1014	8204	81868	11	1014	80334	0.32275	1.0	7.359740059825365	2.2671717284030137	0.10212363382876491	0.0	1
ENST00000546477	3	81	185	93957127	0.06392882820280915	22894969	0.2846975088967972	480	1206	4365	3	483	2667	0.30965	0.9937888198757764	7.359740059825365	2.2671717284030137	0.45219347581552305	0.0	1
ENST00000261745	2	81	185	93957127	0.06392882820280915	22894969	0.1862795149968092	2919	12751	82095	24	2919	76324	0.2578	1.0	7.359740059825365	2.2671717284030137	0.16706409517320894	0.0	1
ENST00000257604	2	81	185	93957127	0.06392882820280915	22894969	0.3872472783825817	1743	2758	28059	12	1749	24881	0.30415	0.9965694682675815	7.359740059825365	2.2671717284030137	0.11084763474136891	0.0	1
ENST00000424576	33	81	185	93957127	0.06392882820280915	22894969	0.4390617032126466	861	1100	4394	7	867	3320	0.14365	0.9930795847750865	7.359740059825365	2.2671717284030137	0.3313253012048193	0.0	1
ENST00000351677	6	81	185	93957127	0.06392882820280915	22894969	0.10554371002132196	1782	15102	91000	16	1782	84899	0.12655	1.0	7.359740059825365	2.2671717284030137	0.17788195385104655	0.0	1
ENST00000389385	5	81	185	93957127	0.06392882820280915	22894969	0.05635994775310564	2028	33955	107134	22	2085	102544	0.32985	0.9726618705035971	7.359740059825365	2.2671717284030137	0.3311261507255422	0.0	1
ENST00000228928	12	81	185	93957127	0.06392882820280915	22894969	0.3272031465929627	3078	6329	34778	16	3264	28179	0.0498	0.9430147058823529	7.359740059825365	2.2671717284030137	0.22459987934277298	0.0	1
ENST00000392583	3	81	185	93957127	0.06392882820280915	22894969	0.3508925446272313	2005	3709	33317	10	2064	28583	0.09235	0.9714147286821705	7.359740059825365	2.2671717284030137	0.12976244620928523	0.0	1
ENST00000257600	4	81	185	93957127	0.06392882820280915	22894969	0.10000536797466317	1863	16766	40339	9	1863	36884	0.2859	1.0	7.359740059825365	2.2671717284030137	0.45456024292376096	0.0	1
ENST00000546530	3	81	185	93957127	0.06392882820280915	22894969	0.1612968183648812	2403	12495	37406	22	2421	33589	0.4471	0.9925650557620818	7.359740059825365	2.2671717284030137	0.3719967846616452	0.0	1
ENST00000335621	2	81	185	93957127	0.06392882820280915	22894969	0.20096006982325987	921	3662	9419	8	927	7905	0.20275	0.9935275080906149	7.359740059825365	2.2671717284030137	0.46325110689437066	0.0	1
ENST00000314045	2	81	185	93957127	0.06392882820280915	22894969	0.29897260273972603	2619	6141	28306	20	2649	23926	0.30165	0.9886749716874292	7.359740059825365	2.2671717284030137	0.25666638802975844	0.0	1
ENST00000549621	3	81	185	93957127	0.06392882820280915	22894969	0.7176470588235294	793	312	6839	4	810	4798	0.2935	0.9790123456790123	7.359740059825365	2.2671717284030137	0.06502709462275948	0.0	1
ENST00000546692	2	81	185	93957127	0.06392882820280915	22894969	0.31236263736263736	1137	2503	20983	3	1239	19111	0.36765	0.9176755447941889	7.359740059825365	2.2671717284030137	0.13097169169588196	0.0	1
ENST00000550785	2	81	185	93957127	0.06392882820280915	22894969	0.10133511874286164	2573	22818	77126	29	2667	71781	0.2218	0.9647544056992876	7.359740059825365	2.2671717284030137	0.3178835625026121	0.0	1
ENST00000552014	2	81	185	93957127	0.06392882820280915	22894969	0.22014550928248872	1755	6217	36272	17	1755	32983	0.24825	1.0	7.359740059825365	2.2671717284030137	0.1884910408392202	0.0	1
ENST00000280800	3	81	185	93957127	0.06392882820280915	22894969	0.21957573502046893	1770	6291	33043	12	1770	28256	0.1607	1.0	7.359740059825365	2.2671717284030137	0.2226429784824462	0.0	1
ENST00000257549	3	81	185	93957127	0.06392882820280915	22894969	0.3170103092783505	984	2120	11443	8	987	9838	0.22715	0.9969604863221885	7.359740059825365	2.2671717284030137	0.2154909534458223	0.0	1
ENST00000345635	3	81	185	93957127	0.06392882820280915	22894969	0.2313624678663239	990	3289	15866	9	990	14469	0.19325	1.0	7.359740059825365	2.2671717284030137	0.22731356693620844	0.0	1
ENST00000261731	4	81	185	93957127	0.06392882820280915	22894969	0.1651639344262295	1209	6111	9839	5	1209	7100	0.5339	1.0	7.359740059825365	2.2671717284030137	0.8607042253521127	0.0	1
ENST00000545145	3	81	185	93957127	0.06392882820280915	22894969	0.06191369606003753	2838	43000	149565	25	2883	145143	0.098	0.9843912591050988	7.359740059825365	2.2671717284030137	0.2962595509256388	0.0	1
ENST00000310346	4	81	185	93957127	0.06392882820280915	22894969	0.04710188770571152	1557	31499	54512	9	1557	50687	0.335	1.0	7.359740059825365	2.2671717284030137	0.621441395229546	0.0	1
ENST00000349155	4	81	185	93957127	0.06392882820280915	22894969	0.2179176755447942	2160	7752	13921	7	2172	9188	0.6953	0.994475138121547	7.359740059825365	2.2671717284030137	0.8437091858946452	0.0	1
ENST00000281928	9	81	185	93957127	0.06392882820280915	22894969	0.06376389317690645	6609	97039	323848	31	6633	309233	0.36095	0.9963817277250113	7.359740059825365	2.2671717284030137	0.31380544767214363	0.0	1
ENST00000261318	2	81	185	93957127	0.06392882820280915	22894969	0.08939196052822522	616	6275	27899	5	618	19473	0.20575	0.9967637540453075	7.359740059825365	2.2671717284030137	0.32224105171262774	0.0	1
ENST00000257572	2	81	185	93957127	0.06392882820280915	22894969	0.049787940254471696	270	5153	25298	2	276	19509	0.2368	0.9782608695652174	7.359740059825365	2.2671717284030137	0.26413450202470656	0.0	1
ENST00000652555	2	81	185	93957127	0.06392882820280915	22894969	0.039498930375140594	1791	43552	120199	11	1797	115338	0.23705	0.996661101836394	7.359740059825365	2.2671717284030137	0.3776032183668869	0.0	1
ENST00000622495	5	81	185	93957127	0.06392882820280915	22894969	0.14552413685361662	1863	10939	48544	12	1866	42504	0.0582	0.9983922829581994	7.359740059825365	2.2671717284030137	0.2573640127987954	0.0	1
ENST00000618760	16	81	185	93957127	0.06392882820280915	22894969	0.08635639709785879	4392	46467	153659	30	4407	141376	0.4296	0.9965963240299524	7.359740059825365	2.2671717284030137	0.3286767202354006	0.0	1
ENST00000339824	19	81	185	93957127	0.06392882820280915	22894969	0.01937218634780306	2853	144420	515979	20	2853	498204	0.1817	1.0	7.359740059825365	2.2671717284030137	0.2898812534624371	0.0	1
ENST00000392542	3	81	185	93957127	0.06392882820280915	22894969	0.219674386608576	958	3403	15513	12	960	13064	0.2442	0.9979166666666667	7.359740059825365	2.2671717284030137	0.26048683404776485	0.0	1
ENST00000315436	5	81	185	93957127	0.06392882820280915	22894969	0.16671244163691293	1214	6068	28284	9	1215	25638	0.30165	0.9991769547325103	7.359740059825365	2.2671717284030137	0.23667992823153133	0.0	1
ENST00000359236	2	81	185	93957127	0.06392882820280915	22894969	0.2269247436082623	1571	5352	40419	9	1623	35410	0.18705	0.9679605668515096	7.359740059825365	2.2671717284030137	0.15114374470488562	0.0	1
ENST00000543473	2	81	185	93957127	0.06392882820280915	22894969	0.08376474582024951	987	10796	41479	12	987	36755	0.41175	1.0	7.359740059825365	2.2671717284030137	0.2937287443885186	0.0	1
ENST00000267260	2	81	185	93957127	0.06392882820280915	22894969	0.017881170947582455	1794	98535	181511	13	1836	173080	0.4309	0.9771241830065359	7.359740059825365	2.2671717284030137	0.5693032123873354	0.0	1
ENST00000281938	2	81	185	93957127	0.06392882820280915	22894969	0.07748787203356497	591	7036	16107	3	591	13955	0.44175	1.0	7.359740059825365	2.2671717284030137	0.5041920458616983	0.0	1
ENST00000327554	2	81	185	93957127	0.06392882820280915	22894969	0.024757591416152462	1629	64169	206312	14	1653	203886	0.2915	0.985480943738657	7.359740059825365	2.2671717284030137	0.3147297999862668	0.0	1
ENST00000426426	2	81	185	93957127	0.06392882820280915	22894969	0.01846670397313934	330	17540	49302	3	330	46527	0.27595	1.0	7.359740059825365	2.2671717284030137	0.3769854063232102	0.0	1
ENST00000541640	3	81	185	93957127	0.06392882820280915	22894969	0.12571516932116902	813	5654	13761	8	813	11458	0.4327	1.0	7.359740059825365	2.2671717284030137	0.49345435503578283	0.0	1
ENST00000392521	20	81	185	93957127	0.06392882820280915	22894969	0.0679624400814236	6210	85164	191530	48	6210	182794	0.41065	1.0	7.359740059825365	2.2671717284030137	0.46590150661400265	0.0	1
ENST00000397558	2	81	185	93957127	0.06392882820280915	22894969	0.04101464808860307	1722	40263	104626	9	1722	101571	0.49505	1.0	7.359740059825365	2.2671717284030137	0.3964025164663142	0.0	1
ENST00000229340	2	81	185	93957127	0.06392882820280915	22894969	0.0854122621564482	606	6489	21655	6	606	18800	0.40015	1.0	7.359740059825365	2.2671717284030137	0.3451595744680851	0.0	1
ENST00000300648	3	81	185	93957127	0.06392882820280915	22894969	0.26844378955828674	8016	21845	67514	58	8016	58833	0.3187	1.0	7.359740059825365	2.2671717284030137	0.37130521985960263	0.0	1
ENST00000536957	6	81	185	93957127	0.06392882820280915	22894969	0.17378497790868924	1770	8415	16397	12	1770	12285	0.3681	1.0	7.359740059825365	2.2671717284030137	0.684981684981685	0.0	1
ENST00000202967	2	81	185	93957127	0.06392882820280915	22894969	0.478415439309294	942	1027	10929	4	945	9712	0.10985	0.9968253968253968	7.359740059825365	2.2671717284030137	0.10574546952224052	0.0	1
ENST00000549767	2	81	185	93957127	0.06392882820280915	22894969	0.2903225806451613	360	880	3977	3	360	3415	0.15225	1.0	7.359740059825365	2.2671717284030137	0.25768667642752563	0.0	1
ENST00000257552	2	81	185	93957127	0.06392882820280915	22894969	0.07293061880525048	1089	13843	27835	15	1089	24876	0.28555	1.0	7.359740059825365	2.2671717284030137	0.5564801415018492	0.0	1
ENST00000229379	5	81	185	93957127	0.06392882820280915	22894969	0.28596187175043325	330	824	2618	3	330	2081	0.28705	1.0	7.359740059825365	2.2671717284030137	0.3959634790965882	0.0	1
ENST00000546954	5	81	185	93957127	0.06392882820280915	22894969	0.20192307692307693	231	913	2421	2	231	1270	0.20845	1.0	7.359740059825365	2.2671717284030137	0.7188976377952756	0.0	1
ENST00000229390	3	81	185	93957127	0.06392882820280915	22894969	0.1993415145166118	666	2675	8077	4	666	6925	0.218	1.0	7.359740059825365	2.2671717284030137	0.3862815884476534	0.0	1
ENST00000325954	2	81	185	93957127	0.06392882820280915	22894969	0.2515362983022602	2415	7186	43233	17	2436	39419	0.25155	0.9913793103448276	7.359740059825365	2.2671717284030137	0.1822978766584642	0.0	1
ENST00000357500	3	81	185	93957127	0.06392882820280915	22894969	0.42159383033419023	492	675	2639	5	492	1553	0.19195	1.0	7.359740059825365	2.2671717284030137	0.4346426271732131	0.0	1
ENST00000453000	5	81	185	93957127	0.06392882820280915	22894969	0.16330209084354722	906	4642	12026	6	921	10169	0.44025	0.9837133550488599	7.359740059825365	2.2671717284030137	0.4564853967941784	0.0	1
ENST00000228506	2	81	185	93957127	0.06392882820280915	22894969	0.11635682760465428	870	6607	14711	5	879	8370	0.30465	0.9897610921501706	7.359740059825365	2.2671717284030137	0.7893667861409797	0.0	1
ENST00000344651	4	81	185	93957127	0.06392882820280915	22894969	0.23020706455542025	756	2528	13183	5	756	8802	0.2469	1.0	7.359740059825365	2.2671717284030137	0.28720745285162463	0.0	1
ENST00000242592	2	81	185	93957127	0.06392882820280915	22894969	0.3027859237536657	1239	2853	14183	10	1239	12324	0.19465	1.0	7.359740059825365	2.2671717284030137	0.23149951314508277	0.0	1
